cycle,temperature,driving_pattern,charging_pattern,DoD,trip_length_km,SoH,FCR
3705,22.715029807217704,2,0,63.548910697935256,22.127378188015424,81.48457076613884,386.65738410853163
3706,23.73938420613962,1,1,81.0669654988937,21.118596504122188,81.47973548215131,392.766853196071
3707,25.10986647981608,0,0,86.99308906819574,55.324106247778474,81.47606368112565,407.60410561327615
3708,15.800038752931837,0,2,86.98298425977885,43.35599827291366,81.47145137634212,380.8465239566601
3709,23.669681721189985,2,2,74.11217059354152,52.48211543344988,81.46436594527687,380.6594318612968
3710,12.571025438569084,0,1,72.71484555047178,49.524213708013214,81.460670942992,378.1716241468488
3711,22.072392190521303,1,0,89.38225921156287,62.440187357073874,81.45609741340537,393.2923254062163
3712,29.275945266964136,1,2,59.65173625562585,44.27673139560112,81.45025218109797,399.48623742919875
3713,27.236332791255347,1,0,57.610122376422964,25.835764202014644,81.44601065690279,403.5478916353733
3714,22.02589844772962,2,0,83.23475330147548,34.20292077816057,81.44074112119542,385.10244455165963
3715,25.20399109111906,1,0,70.47534671946276,46.79096690211008,81.43633652072073,399.4450499865498
3716,19.625052164347974,1,1,85.49992302850904,24.900590622572043,81.4315408409718,384.40822677635623
3717,24.9882829842524,0,2,62.8300111731618,49.262921864980314,81.42690936069714,398.96848089812414
3718,39.65160142746255,1,1,66.24359405333834,51.215093114290035,81.42168437124614,423.91178879903356
3719,34.22900660185966,0,0,94.83388245926953,42.84392800257703,81.41783426690795,425.8743145834999
3720,25.263110650086304,1,1,71.08282634107941,54.18444267583588,81.41289640207569,395.45351710184025
3721,25.80072082457687,2,1,79.54767348601922,17.714428382753795,81.4070721431369,388.39518669347086
3722,20.102173426827246,2,0,55.33410970591547,30.93631322873523,81.40215972123086,381.161718797997
3723,20.991054460244747,0,0,58.941458609637934,27.146022273927905,81.39885769399416,398.836198782633
3724,26.810921610523472,1,2,51.79438644113221,67.59713475894847,81.3930443695639,394.388387178759
3725,22.375537171817577,2,2,71.21854058808333,96.12328005161268,81.3857416699196,377.8148013749427
3726,29.520747974257908,0,2,99.4460002247512,32.38360840055451,81.3807321036779,407.7791809131542
3727,32.848428404888786,0,2,93.69365763257329,45.29515526065126,81.37563123578153,414.3880280389178
3728,26.663103923905194,0,0,81.64544574702535,36.131415147690376,81.37203986192975,410.24345327941234
3729,25.508686029199634,1,0,93.0548245978733,54.42450481615887,81.36739014215193,399.71427783418926
3730,16.59610187544674,0,1,79.70846781762116,37.83182701159689,81.36360705467501,385.8265111684829
3731,28.73805122636025,2,1,68.43844401670688,55.655597534943745,81.35760247637413,393.83719169221223
3732,19.28164349230471,1,2,58.677320055055766,63.300532334431736,81.35194836784046,379.4826174272259
3733,22.909954356832902,1,2,82.65243708801121,25.52350124218485,81.34612566779717,386.5419845126345
3734,29.797879461925675,0,1,59.65256381953727,55.43028631049937,81.3421750576012,412.3029478247823
3735,30.148790821545163,1,0,70.87142086000301,14.118879535619072,81.33780608007895,408.8156378524352
3736,22.667462363249413,1,2,91.29009210776316,44.86932071119094,81.33177326723055,386.00025200199144
3737,22.955422325400068,2,2,56.461465128086424,43.52639149038461,81.32502632349384,378.6421279886801
3738,21.50340563371664,2,0,56.45107095283976,45.417258989698155,81.31999378256786,383.51173738529394
3739,19.010731273370446,1,2,61.220120779579865,43.758790872175695,81.3144270319721,378.7786735516682
3740,21.82602258947879,2,0,77.59586535611496,40.10145758867223,81.30919063287651,384.0903502137309
3741,16.934349905426558,2,0,62.58617391299565,44.6843564321023,81.30421547772514,374.5217218149094
3742,28.415312907541324,2,1,75.15989686275003,54.762753835537,81.29814330824217,392.9259452939937
3743,26.97261802580938,0,1,65.09913055298436,55.325144147754976,81.29420336897533,406.37527634767434
3744,27.802646424352563,0,0,75.31211024542029,52.30398689399265,81.2905788154041,412.14861282828406
3745,20.227979747124287,0,1,63.88157245008651,38.52805152707049,81.2868434754551,392.7692892354118
3746,19.02464718242472,1,2,99.00061878042825,71.60673296509566,81.2806709942683,378.6485888330517
3747,25.2675713715678,1,1,74.6358950570984,80.507101673164,81.27556691684072,394.7952489603549
3748,25.320512824751127,1,1,87.182171705412,24.231713699094964,81.27061786880077,394.8755681990122
3749,24.263650862435274,2,0,85.02732794491025,53.2853831189984,81.26516580151225,388.63664701321085
3750,23.552583654060754,2,0,74.52796874071805,40.63716134951015,81.25991319610131,387.22477710217487
3751,33.553878888471935,2,0,61.94310308339626,68.51196105789998,81.25438512099724,406.7020126483612
3752,27.130125058964893,1,0,75.53591389564323,49.74811597582984,81.24987893318882,402.3646806498847
3753,34.853391957332455,1,0,84.04858118602172,51.06355895806272,81.24511393701741,417.71428712125464
3754,31.344825127158167,0,0,72.99596352816059,59.89935646782888,81.24141550584044,419.0936418908859
3755,33.516354630086724,0,1,54.09625536813708,44.04922082939488,81.23748476392882,419.2487685117183
3756,19.627686168219988,0,1,50.8991614779042,83.54962154796,81.23369577042847,391.30557460561744
3757,27.96585495499015,1,2,66.39384042339192,60.19479456633101,81.22771210330063,395.83971331435197
3758,22.841172555033136,1,0,57.511196304665596,68.6321498994966,81.2233816822094,393.698562236886
3759,16.683066443202335,2,1,95.30951229629977,45.58888808071737,81.21748125850826,369.89605674863844
3760,32.48001584777763,0,0,58.79163350424624,47.54288676828126,81.2139138166625,421.25660314352956
3761,23.531537371471856,1,1,69.71413570057831,66.23249719128009,81.20897372247879,391.0522659479744
3762,19.724491848666577,1,0,85.60387560357407,64.22364536519171,81.20448030036181,387.4062784769137
3763,22.927180683756532,0,2,90.77108300080305,25.02662935334746,81.1997489026564,393.7551156270275
3764,21.018879386130905,1,2,73.88565765890655,52.55265192965638,81.19392542039299,382.1321699955351
3765,21.531510161916664,0,1,59.05675048041961,59.47675891132853,81.19012374114996,394.92133631975685
3766,23.891983049086754,1,0,63.544761178792655,47.39398750006605,81.18580722649249,395.6065517705902
3767,33.65407596522371,1,1,70.94842238205736,57.57855131366652,81.18064649029202,410.8475082714139
3768,21.668413917276872,0,2,68.22972946627915,48.240115043086085,81.17604567188485,391.13672168396755
3769,33.29635332109595,0,0,67.43363785848283,5.064981120887111,81.17255481065085,422.6986789203839
3770,29.244183979897606,1,1,56.59269008783321,23.782171200556675,81.16781535025433,402.100704903418
3771,26.98135781793043,2,2,95.66551260854749,69.49968868385638,81.16016997215108,385.559628121798
3772,28.740600161259376,1,2,51.48783032088575,45.11239499155337,81.15443446989607,396.9922209633078
3773,25.06827831918729,1,2,72.00010639378756,53.79381990484863,81.14850604667863,389.808157849325
3774,31.43025051931713,1,2,99.01607462515433,49.92686394017607,81.1420780797307,402.17180993081973
3775,27.834901316335504,2,2,82.9861969412051,33.49403402342722,81.134853659859,387.06817043290965
3776,16.676670074872433,2,1,67.77053318665416,40.65843056353883,81.12929640893665,369.48209873689103
3777,26.481259659449826,1,1,57.30487922265849,56.578989536763345,81.12445637511185,396.44937353470453
3778,28.919865714963077,1,2,98.19363028228804,58.619922713943595,81.11806152456043,397.1634369576469
3779,23.554993906993914,2,1,50.69931809365749,93.76818940960632,81.11220850883454,382.66036141420597
3780,25.631279363569664,1,2,84.06937853065718,40.44515642444775,81.10619856185114,390.7012935665355
3781,21.935710026627966,1,0,94.00687357226636,83.41278316651784,81.10149117659239,391.30860385247286
3782,18.1118717196822,0,1,51.25802449431211,32.79170234198927,81.09791359782797,387.6090047140812
3783,17.248115645343802,2,0,86.25874320452505,59.77200387490716,81.09260656573677,374.15761932077106
3784,17.314660064655683,2,0,99.94188806273675,53.5574523906367,81.08718776478209,374.2621188139913
3785,28.34522371235266,0,0,81.98212342866748,47.482688976496284,81.0835222911866,412.1986744921718
3786,12.548591458118356,1,1,70.73394739216994,49.88683096274588,81.07892098893977,368.82728882632034
3787,21.667600365182594,1,0,93.7200359678141,37.54770016188219,81.07443115871945,390.64548876045984
3788,21.17173357377311,0,1,77.70896232113141,68.07809110927693,81.07045509831025,393.61736002669375
3789,23.58920232006268,2,1,87.472042339497,33.147699188221836,81.06451029116855,382.50122570010654
3790,15.717842250318986,0,0,79.38894959092525,56.35051840629788,81.0610597911976,386.49476034753246
3791,27.019440473703092,0,0,51.91455462439746,65.1171666715476,81.05757581476303,409.3801528063299
3792,18.634193029200503,1,1,60.657249410267376,77.68406186775438,81.05279340072693,380.6723348518371
3793,30.662027703546343,1,2,53.93817869933748,69.43538937795954,81.04683147220513,400.2048193455065
3794,21.89117156205584,0,2,55.33438811916115,61.44858892795448,81.0422877630113,390.9345191013497
3795,24.5219348829404,1,2,50.7702746794036,37.24536073700014,81.03672390507363,388.20818084225925
3796,25.01886928277603,1,2,71.05824895070765,34.28449695387171,81.0309232655972,389.1472047010646
3797,26.22120526430286,0,1,58.932581587708256,27.228422297406404,81.02715619108992,403.5334551907732
3798,25.18507188748071,0,2,92.78482602469859,25.31468861146509,81.02235053314018,397.37689411624854
3799,22.86444725633684,1,2,87.50187687703303,49.971919237113134,81.01632570762564,384.8863146221376
3800,26.715242653470217,0,2,78.6588497407748,35.45166595266956,81.01156776924431,400.36106723262344
3801,27.33073565247477,2,0,74.45106726751978,73.98451268979198,81.00603589463745,393.36026003646657
3802,21.174326664451897,2,2,62.79343202879879,38.420768168791426,80.99929561550235,373.73238317070576
3803,27.131839094867786,2,1,73.74757329374927,51.885116747433656,80.99329620088287,388.9826562308501
3804,30.958601512008478,0,2,82.06146379322054,44.707124631196564,80.98835908537299,408.6661048114068
3805,28.529470980522763,2,0,89.11144300963878,21.922851252316985,80.9829207533941,395.5778644655015
3806,29.661876208235935,1,1,54.08410331297967,71.78881663160637,80.97796370117842,401.98058858809884
3807,25.859604244537227,1,0,85.4232344372775,63.90964169289986,80.97333179693985,398.474648787826
3808,20.319247769625605,0,0,87.13649383806427,66.21044177846096,80.9697080650275,395.373561784684
3809,20.951777701481774,0,0,77.94861004624282,61.89893320497907,80.96615360715712,396.636543324342
3810,26.59943983927206,1,2,60.71595978516006,34.8102993000976,80.96042720698289,391.8810583455626
3811,29.71381862576155,1,0,76.95922937505875,35.19902069526445,80.95591691762134,406.0334748676258
3812,38.92955956997028,0,1,75.13524409076553,59.039752823862315,80.95164165393898,428.6192388759573
3813,29.90910972219302,1,0,73.7855048193398,80.85839131968402,80.94694799933468,406.3757927071719
3814,19.14782121251249,0,1,73.0319957733592,57.71957795686398,80.94308959876801,388.9443810732973
3815,21.163637138200087,1,0,55.54127831457599,69.56933353701946,80.93880967528882,388.9926566427593
3816,36.392586579779994,1,0,59.14462424286824,39.482553354041734,80.93429967024488,419.16831828274434
3817,23.92805534011611,2,1,54.866604422567114,71.95701819939963,80.92850736358676,382.51106605205797
3818,25.237573173806442,2,1,62.123891383399226,41.61063215730451,80.92276359873897,385.0017604692923
3819,20.197915397953857,1,0,63.17383913653365,54.80318542492399,80.91849905960404,386.98049717236694
3820,32.82551702787122,1,0,62.25379307465227,42.676778092423724,80.9140219791581,411.9919620892651
3821,27.501666036603126,1,0,60.54645340928017,67.78312347353787,80.90956509099922,401.41588236599597
3822,21.126993260573443,2,2,86.77110227423944,68.05523978570281,80.90227969685425,373.1946827417415
3823,20.030873555713644,1,1,90.9282699799059,20.464378397136617,80.8974445140028,382.6832448421378
3824,26.53601972948936,0,1,66.3554608286285,76.50595668444359,80.89341986566593,403.4977120853098
3825,25.221030874402263,0,0,65.25644458422245,97.52818385518387,80.88975591833349,404.89575792868783
3826,29.160551086105635,1,1,92.2016174876254,42.8933463393742,80.88456450773234,400.5334208445849
3827,27.734842365636,1,0,81.19619508328955,47.46396856673555,80.88000365667925,401.7312724007888
3828,23.677598256156887,2,0,64.67191623945288,74.78859588480306,80.87467491336555,385.63166811683834
3829,22.28099202269317,0,1,85.68061462932911,51.335349106114315,80.87067913779379,394.8676331948587
3830,24.20028925850583,1,1,67.22964051165837,49.92051379933811,80.8658267092593,390.711572216965
3831,22.246595766716187,2,0,79.32778071710865,87.93937467774825,80.86030643070288,382.7860842266316
3832,24.34902233597619,2,1,99.63170149939008,22.91405677183946,80.85425949324046,382.96884974064096
3833,25.082204643096908,1,2,65.07971876080167,34.22073739732542,80.84852803222286,388.3942050573812
3834,20.510345533099716,1,1,96.52630003541665,58.35645987111717,80.84343652608183,383.3679377165102
3835,28.1533993104894,1,1,66.03262071423491,17.609108122485992,80.83865947963181,398.3313386153602
3836,23.147861427651648,2,2,77.01433521874117,42.53981633193873,80.83162165017315,376.71073695351976
3837,20.790578248573283,0,2,72.999189479952,42.35668739849547,80.82702388239457,387.7166587291092
3838,23.24196285859066,2,1,89.1579781171968,69.2354764044463,80.82085120010206,380.684720159813
3839,26.211290783101433,1,1,53.05463497409974,63.85706069003838,80.81602605493904,394.4129057576122
3840,25.415190999066517,1,0,81.35611520343319,16.33545502341356,80.81165669943735,396.7991485030339
3841,27.11059057452231,0,1,88.03334721744115,36.13753316630901,80.80760647796868,404.21880843735215
3842,29.491730625377645,1,0,73.60724256910596,36.19887431812798,80.80312692898424,404.82749600842607
3843,31.524701020040165,1,0,55.26463032689027,45.66848246499318,80.79872913611594,408.82986775207104
3844,26.427430813440267,0,1,62.240250674240656,28.049056207813056,80.794928968966,402.7892953830873
3845,19.652988063822516,1,0,83.98361850504318,59.03295883943332,80.79047450591239,385.2896281069131
3846,23.654445987348495,2,1,94.77186927501576,36.116258613925126,80.78442398919921,381.30487540947894
3847,19.97840807808496,1,1,71.08043035002443,61.77243872007446,80.77958012457403,382.0228943638992
3848,33.48427036856141,1,1,78.02060175391296,49.94291512336606,80.77438894783937,408.4587973959459
3849,34.937004412635815,0,0,61.4192518363431,30.538497219792212,80.77082131954448,423.9196067943357
3850,28.251555987481716,1,0,70.61066570184357,77.76554605490993,80.76620944555172,402.18851465497113
3851,29.292294213195152,0,1,66.83949038852458,78.35453268566086,80.76211834039417,408.35219142159804
3852,26.254715966183294,1,2,82.77627739857618,55.80690630419559,80.75601191988899,390.22320307839027
3853,26.830279577303955,2,0,99.23494758375554,45.215875743119646,80.750379937446,391.14892220995785
3854,17.012728908354386,1,0,90.66517259928432,28.874143732504407,80.74606071441008,379.8546509261519
3855,24.630338173715447,0,2,59.60822924630926,71.4222673974486,80.74136653453198,394.901444494465
3856,20.5942346882687,1,0,78.88392966533834,66.45279070046264,80.73690324263711,386.89598362068796
3857,26.40678268769185,1,2,53.32058574742008,33.7200810997395,80.73127656191282,390.398438457269
3858,24.70195077305733,1,1,62.345774342131776,36.263745326383685,80.72652644981451,391.02079289470436
3859,34.73410981173057,2,1,58.61088380301952,59.13840928351425,80.72044854877997,402.2527945387714
3860,29.583138443614207,2,1,66.77727688197315,26.491125052976656,80.71461383328423,392.3452926267569
3861,26.422559912608225,1,0,83.94069845221068,37.48627152501217,80.71010326642032,398.2924724629669
3862,23.66530156430187,1,1,74.96966584584133,29.18868670054737,80.70528892377735,388.88867532831057
3863,33.38010729379965,0,2,96.64546299146087,29.83331980731296,80.70022552283135,411.9998805004949
3864,24.85022676936735,0,1,60.63744199242544,35.59871011604597,80.69643863568534,399.1482386303458
3865,26.65836980817639,1,1,68.210457312697,68.12008309011085,80.69142685176627,394.6798242212373
3866,25.211248022134175,1,2,66.49262883962348,14.909070393192593,80.68578784810593,387.8623968080696
3867,22.97923047146339,1,0,61.79818129799649,58.669685599579424,80.68145826310169,391.34469899598696
3868,25.182531111927602,1,1,99.65853845631223,55.15894665620395,80.67623010165049,391.717569460891
3869,15.19016574660842,0,1,69.36127727215272,69.36687528169861,80.67243513323098,379.741819277
3870,17.261467993794064,1,2,97.02544902497992,55.140979742609986,80.66644022686262,372.3722476625645
3871,26.748152708348137,0,1,69.52367369264948,42.423213506677335,80.6625197384756,402.76948016344346
3872,32.84099845263743,0,1,60.20458393703305,33.693805491202696,80.65859258884065,414.9130198318663
3873,26.741105520720843,2,2,55.96031653413556,69.80823347818902,80.65154214997067,382.687599594729
3874,21.39815572551673,0,1,92.77815965877525,59.93896168510585,80.64747376498613,392.01562400629047
3875,17.785731229663323,1,0,51.60488202425391,40.13728682367571,80.64342277556885,380.89908010194773
3876,28.922636302378194,0,1,98.21972941696407,68.17823448333321,80.63911886557501,406.99250727718015
3877,22.164024244924494,2,1,70.90956058927742,41.08243569587772,80.63336327100949,377.7364417681432
3878,28.2161770927628,1,1,62.36871755421785,49.98116269012008,80.62846210699945,397.41836501980924
3879,26.949325790328587,0,2,80.87230661076812,37.91032582910739,80.62366556568192,398.9064251414927
3880,27.39150196127345,1,1,56.64564959180932,60.676838088004565,80.61879061502559,395.75811717334824
3881,25.16800853676778,1,1,53.60727867831779,30.1161729962024,80.61414481409535,391.38772292693943
3882,26.918221924848208,2,1,91.38916759547834,44.02822623867697,80.60798628489788,386.72301722287773
3883,24.402727993718326,0,0,71.23353873126634,36.90892433497771,80.60450612913036,401.81896026837455
3884,21.823467328158983,2,0,75.9127456052266,55.27423923324034,80.59920753734201,380.73157179363693
3885,20.18250469741974,2,2,58.834800443753245,57.76975836482065,80.59242612095787,369.97504699516094
3886,13.074956010145106,2,1,53.071212226347114,27.91678145816649,80.58720563852216,360.1168992933868
3887,24.094452187977453,1,0,68.38880663259233,58.1286277764949,80.58279447333209,393.0678893753885
3888,32.59689091475977,1,0,75.30731261900446,20.465532326179282,80.57830404040324,409.83123215231245
3889,28.650400462687987,1,1,88.27153109390139,93.83946342877921,80.57290166487344,397.99310801288965
3890,26.138545592379792,2,2,75.05260001177317,39.77053861439802,80.5658056638382,381.13898870852825
3891,21.329975028554244,1,2,89.12535088429514,70.98521329937884,80.55968241319938,379.74889328016565
3892,29.986696128795387,1,0,55.77163898371569,54.023327851316665,80.55527604744867,404.56261737138493
3893,24.403453440984876,1,2,53.19813860219758,54.835910020383416,80.54958722865149,385.64539945800135
3894,32.874671568945296,1,1,57.94304820717258,26.678521483074853,80.54473546801582,406.10656902867817
3895,20.094563683526594,2,1,88.60060634443643,66.86881718163275,80.53868152649372,373.3327762256932
3896,21.250152360136717,0,1,87.96651154193506,50.972942638287996,80.53469010663447,391.17239379165943
3897,20.763650278901856,2,0,57.06839022553207,59.402793773687804,80.52959948336284,378.35444040866594
3898,17.589408147829936,1,2,51.54943291253399,48.18571354309765,80.52416044370288,372.34949063890184
3899,20.314776574041186,2,0,84.26409681060827,52.6008612583325,80.51882813870634,377.4364062699612
3900,25.516081298829587,1,0,92.76408916214888,32.25656811536463,80.51428344869137,395.5380108400128
3901,21.43899487574686,1,2,87.70538477550912,46.942178463385524,80.50831775853045,379.7175022011474
3902,5.718123353797015,2,1,60.13994903075391,41.6022158336131,80.50315527963745,345.66948851360263
3903,30.37136648710061,0,2,79.18839486126677,35.88857604487771,80.49830380858104,405.0351430000206
3904,16.579531353262972,2,1,87.86828603127705,52.69051479389827,80.49245027171919,366.3959721966353
3905,27.946141424433186,1,1,62.791435227351975,57.267739116370315,80.48751563388122,396.1964683739758
3906,25.156072948347823,1,2,76.38604006847265,55.015440194596934,80.48152445460696,386.7738697723305
3907,35.58686408210171,1,0,65.72302019868852,47.95478410327069,80.47693095860792,415.2109207773638
3908,29.984787407613098,1,2,61.27877086635105,58.2221811006051,80.47096299954512,396.05271106317315
3909,22.476977022575127,1,0,98.47946633854264,54.8432842396355,80.4663332352648,389.3110818650859
3910,21.48968218822344,0,2,95.62909801934632,51.95054408989957,80.4614605911755,387.34124708902823
3911,32.513638403996424,0,0,72.28338654757435,53.32302039937916,80.45777077184027,417.4021187684824
3912,17.62064451449294,0,1,56.83890305319882,73.66005979535872,80.45400988503762,383.5533051363255
3913,25.95439967959354,2,2,86.39536516603243,25.898528771946996,80.44685958277731,380.22785678626224
3914,24.34439768375164,2,1,62.78505650641101,43.62807660364214,80.44112194722351,381.0031712049298
3915,23.28386965647662,1,1,58.42589029190472,56.76349217245745,80.43634665973761,386.84857551090624
3916,26.767569922242128,1,2,69.07645088690923,18.34528195034668,80.4306132945296,389.6412282969456
3917,25.947799302543377,1,1,76.49249045833696,77.6516896665214,80.42548690169052,391.99292819071195
3918,27.287003713958722,1,2,54.87201649102073,55.096357514489625,80.41969390194879,390.59129264564467
3919,25.69487826181642,2,1,78.58732365242633,69.13803528847481,80.41357516500291,383.45296203730334
3920,27.088407025086237,2,0,50.76741873813108,72.39523757109765,80.40832273375477,389.99015646776473
3921,25.466825964657975,1,0,94.59345302965434,58.24905857821305,80.40364228914876,394.8974426597333
3922,21.70286556391843,2,0,96.03708446394333,5.348125891119004,80.3984057179179,379.5503229956394
3923,25.020006301182978,0,0,86.65353867559257,52.9538844346042,80.39474667096485,402.01394339270996
3924,21.428067201479898,2,1,73.32747042870888,54.23773827057196,80.388907830209,375.1855538791346
3925,21.09811697634575,0,0,62.74481352816556,28.262664888571912,80.385573957455,394.0864921279926
3926,23.31924998641124,1,0,87.20560453556982,14.206530864943659,80.3812094876056,390.55795887527233
3927,24.402884196320787,1,0,96.58986009760318,59.23338605602707,80.37653125904836,392.6691477913745
3928,25.176126531739055,1,2,57.926685244871976,25.016193255641284,80.37093449960813,386.2810999163627
3929,29.58189413681665,0,1,73.2910994648849,91.22834417933572,80.36673133452204,406.9290585195291
3930,22.507679587295783,2,1,65.7630818017964,55.26274563626312,80.3609445230938,377.116431489064
3931,25.9842596323741,0,2,67.83708945229549,77.03023435009818,80.35611102748382,395.68268030399435
3932,25.590138569719095,1,0,70.28788906614662,50.62326798735563,80.35168265793972,394.8850013873224
3933,21.956858562669673,0,2,97.58981721856692,65.03077655952565,80.34671585098738,387.7085003710293
3934,25.368703931032723,1,1,62.93185839340468,51.06527862459436,80.34187247540574,390.4569138220634
3935,30.01360707588657,1,0,74.63379195467533,70.11145860751347,80.33721740119047,403.52045668551466
3936,25.932531084417,1,1,97.57437358308951,9.233361969293064,80.3322295062259,391.5086431977629
3937,26.13291964513654,0,2,73.80284451091586,67.76295687778841,80.32737746343253,395.8337589380996
3938,21.473358345286663,0,1,93.17997609607266,63.37528321868433,80.32329047254329,390.58931915399256
3939,34.844294256024384,1,2,52.938238716264046,46.91696683833958,80.3173542273274,404.66786572941464
3940,21.758218148387495,2,0,97.6515209231618,41.816722306704136,80.31189921719708,379.2486284661258
3941,16.66108269726261,2,0,59.376557351302544,44.01795498980459,80.30696749371198,369.40128811148907
3942,29.300920601090382,0,0,98.9967517365642,55.655339367639975,80.30312877201084,410.15007838174307
3943,24.42591480175787,1,0,58.778843262927424,74.28078729311932,80.29872780529091,392.33435762469344
3944,23.484790895264624,0,0,72.21829738974871,39.31621584444976,80.29524825901805,398.43463901436394
3945,22.272231097942363,0,2,65.43072457862722,15.964658176823818,80.29080812895694,388.0590979782755
3946,34.35857312157919,1,0,71.6615710547522,99.69161968490127,80.28594594643272,411.809501584004
3947,26.772951393023412,1,1,62.526236996276275,63.43149129027378,80.281012524286,392.89551100194166
3948,27.748756108225425,0,1,98.26587062138209,42.1757677191603,80.27684229997419,402.8317405352446
3949,25.81307811791134,0,2,65.28624920365459,73.77693437994097,80.27205339127994,394.9321141445321
3950,26.35024806722598,0,2,82.66374560321114,68.67387803630209,80.26710452021518,395.9641344661904
3951,31.99312305279707,2,2,56.872374479939424,59.845647473397996,80.25992747676129,390.74371160442496
3952,23.745726693861524,2,2,91.21937424249418,40.4589661601101,80.25268188120904,375.1411206724785
3953,17.71531227239635,0,2,77.12539717547567,63.34645037968674,80.24802193008111,378.89305383469343
3954,29.340273271138884,0,2,98.97230622656579,71.7911764738542,80.2428207542161,401.72257806360653
3955,27.48350806121196,2,1,71.17011084167176,15.598545354183095,80.23705880481083,386.0211439650896
3956,25.539899064425214,2,0,59.77239374883302,54.489899639442235,80.23183994800476,386.15244203822374
3957,27.353766207738932,1,1,67.30094997204918,55.963514055549375,80.22688018661364,393.76079646059804
3958,23.14627889852913,0,1,86.84828030467472,55.32153322857745,80.22284160490058,393.4224742802597
3959,25.103462914271297,0,1,82.9553260497938,50.92367233032355,80.21881216235327,397.28853708776967
3960,24.34149873070045,1,0,88.91737038088625,73.72146150707803,80.21413869390064,391.7551623525434
3961,22.042558714645416,1,1,53.673514610210454,45.77366133845672,80.20949172485602,383.3425978720834
3962,30.945863915525013,0,2,79.01843876723933,49.944291014220596,80.20455900206119,404.68603124425823
3963,17.938706862910998,1,0,96.60843385181524,56.31330636156912,80.20004536552287,379.1054795576841
3964,36.80441085906483,0,2,55.39509597407887,46.438609453903666,80.19522942092883,416.14973136958065
3965,29.386811046032378,2,1,54.716762945648945,22.279974864976907,80.18956924374139,389.41904240434724
3966,16.110122326488245,1,2,85.8302182259757,54.282600873778655,80.18374424749322,367.92744337334005
3967,23.879168352545353,0,2,65.75912279221009,54.50912754742916,80.17908618419807,390.67577449971907
3968,24.15727042048221,1,2,82.92896051804534,42.696698371691014,80.17312035743844,383.3691060736404
3969,26.959433144710562,1,1,77.269225652518,47.35370166941396,80.16811223504213,392.7055862368294
3970,20.0531086463014,2,0,99.30333291699529,-13.597404792799608,80.16299034377404,375.26497115847764
3971,25.160126716841088,1,1,94.45282084774371,74.16812098668268,80.1577172635577,389.15640888078
3972,24.394403009386764,0,2,83.90363907808558,68.020603517212,80.15280752616826,391.5595195520618
3973,21.311908187132808,1,2,63.08373130515753,23.24337639034965,80.14726966882891,377.7700613066831
3974,20.61623884264384,0,2,63.095408107523475,36.49065509944876,80.1427948853414,384.092186592295
3975,29.594023233511784,2,0,94.11219002844729,78.97042722083181,80.13695038353578,393.4929861271656
3976,16.517087299787033,1,1,79.26705326376965,26.902986453580958,80.13227989965499,372.2342289972503
3977,27.389394680480258,1,1,89.46408910260512,59.56917378472268,80.12707505928776,393.34018715618527
3978,28.98755153439062,0,0,72.4932103268415,40.15966537839111,80.12349399889996,408.6048840304011
3979,23.90720830830792,1,0,55.153681832576325,58.202839133703314,80.1192060949277,390.439046597391
3980,25.26186419862498,2,0,66.6343229119813,51.0027605031413,80.11393828584723,385.05039910601664
3981,30.817474998486908,2,2,58.05745971441816,44.33536341445816,80.10689414993102,387.78361704556005
3982,21.475742446379716,0,0,89.09164082127512,57.77043746502908,80.10326529990654,393.45871305446155
3983,21.99173785555438,0,0,85.02559948285452,40.13905628303105,80.09971912545292,394.4745718066189
3984,22.522581594503457,2,2,54.420646119402036,14.315342540890512,80.09321285807573,372.0915314036807
3985,30.826627996116407,2,1,81.06926993809385,31.445554624925308,80.08713966916253,391.6614058780358
3986,31.461468734423537,0,0,93.70677534973977,29.042827502381083,80.08340150390254,413.35341739360655
3987,18.020548827681907,1,0,84.86821476999833,17.917616841582557,80.07915694579098,378.694609171699
3988,30.031203736558183,1,0,75.55559564922106,57.388001326954104,80.07455097018605,402.23564856499985
3989,29.094541531736418,2,0,65.59316424694437,46.54466618778986,80.06921768898123,392.2005666008982
3990,32.76797405224914,0,0,94.35483747929479,57.0788213161964,80.06534326274091,415.8753540374393
3991,26.925540160631897,0,1,71.14024410705099,60.415027112067506,80.06133499648189,400.11910079986126
3992,24.778699398607117,2,0,92.76967901168928,65.12937673520483,80.05571951920892,383.84226059921383
3993,30.726083432858296,0,1,89.14999191090985,58.138434822975626,80.05149560330489,407.5998464194121
3994,28.494518957508827,1,2,90.81134826404298,30.407828064115623,80.04538095794301,391.09399899029967
3995,36.224492070743636,1,1,99.48987600808232,61.59051050501951,80.03983091793545,410.0640681665815
3996,29.793539224809138,1,2,87.43792579364822,54.43609478415412,80.03356805746931,393.53248739928324
3997,25.767739882119578,1,1,51.702046785932424,93.80209558249655,80.02862552126201,389.7091179219339
3998,19.129478098119144,1,1,60.27169674903725,50.158366797460104,80.02396303830467,376.80167191515443
3999,22.09541411402941,0,2,51.759757516258226,57.65799571465865,80.01946573887523,386.4010085561815
4000,17.82022510985992,1,0,59.49567849708453,48.103487823713955,80.0153130884817,377.9999817079456
4001,23.924689819695683,2,0,53.071975534305665,50.977917013930956,80.01022641140963,381.98422731103886
