cycle,temperature,driving_pattern,charging_pattern,DoD,trip_length_km,SoH,FCR
7789,35.3907202969724,1,2,70.28125772314515,29.518069397884872,80.48810234843124,407.14911015289056
7790,21.583573683912075,1,2,87.18571535990725,24.4507062132246,80.48602492585411,381.6972195755069
7791,28.27742662357052,0,1,89.17376912454736,59.95797420515608,80.48436923873912,403.0784715101804
7792,21.038506582150085,1,1,65.72797046064568,44.36171660497886,80.48175719932028,381.38107814966725
7793,26.605105812727192,1,1,60.71501034706003,20.70208895788802,80.47941345609489,394.7019480652861
7794,26.00752873125679,1,2,63.80456000263615,61.58960982440634,80.47665901243474,387.0343389653187
7795,28.95300548570158,0,2,88.21967125190741,68.69671859120487,80.47404203170898,403.6817968055988
7796,31.040843588451665,2,1,92.0239725512649,26.578777906564433,80.471181028926,394.5484852934407
7797,22.10239454400164,0,0,84.97524685856484,49.969113312896184,80.46899448033615,396.7558946272736
7798,32.08337420361959,0,2,72.06137848544424,80.36850495309807,80.46596396957423,407.00884639888454
7799,32.43740469280656,0,0,63.1281728379261,31.77197838549475,80.46352731422125,419.8713965251508
7800,23.750073076532452,0,0,71.26245212470636,84.14350729364251,80.46250579685697,398.2920315828523
7801,24.967087092984354,0,2,95.7263309814623,43.52376004831606,80.45969769165583,393.71115309274194
7802,22.528249400252804,2,1,93.15977708784968,48.59646688198137,80.45720937606126,378.5191181745244
7803,23.472793930781812,1,1,66.16881037096783,22.106733583598846,80.45548601125289,389.83994501570373
7804,18.98262172374966,0,2,66.39704080351882,22.836803130344485,80.45350067351538,382.8086880582059
7805,28.887678861645952,0,1,88.99870248894655,36.88075292335763,80.45206521679732,407.5996639629454
7806,14.74853053737614,1,1,71.32870262922604,67.7132626586293,80.45017682964665,370.9726554171595
7807,21.51452574618657,2,0,78.63614042473304,96.81170771917905,80.44787602855297,378.96989077657435
7808,24.769189744652163,0,1,71.11588701817843,102.11841107566723,80.44555622816858,397.23747399029645
7809,31.498986652139696,0,2,62.116940991818126,47.535022148755765,80.444195142713,405.41986459354894
7810,22.273777153490467,0,1,59.44268844278638,42.87142578793518,80.44274114411446,395.7344129903016
7811,27.13925835551289,0,0,56.97708597168649,30.31507805562043,80.44121852456493,406.03082939759526
7812,24.595079427748846,0,0,50.57113902222057,72.29388358663569,80.4397403529029,400.64441270186035
7813,29.72559450236167,1,1,64.03082283519183,35.47901837682792,80.43688961821289,401.43784761990423
7814,26.877928744786853,0,1,58.57042951554839,45.25610581358415,80.43554336194084,401.4166597109734
7815,29.15104694019861,1,1,62.89752133477535,59.939145484388234,80.43283469537984,398.60238680338165
7816,22.24682542422705,0,1,53.790200474991835,59.026763272810626,80.43090570569493,391.4253852065226
7817,19.92987552920832,2,0,67.07796814965334,37.78986889589266,80.42768773138013,374.07870692591064
7818,26.835641595266814,2,1,75.99792948538214,48.0972572570646,80.42414979021054,384.1234030018283
7819,22.561359904803695,1,2,97.22857074705595,38.32336547002116,80.42121559397418,380.26828397367694
7820,25.151619359249857,1,0,67.35359818077765,33.35043373605053,80.41870750245252,392.4700075101166
7821,26.58637470132045,1,1,51.55114895858494,29.495790043047357,80.41582395977716,391.2982508383104
7822,31.209537653273625,1,1,68.11821916677368,20.56842348774166,80.41334577228085,403.7595068327998
7823,28.932853216949997,1,1,90.86121437283501,57.23831529892314,80.41139839938555,397.82539311067103
7824,21.594951636130148,1,0,67.007363329587,45.18690227363295,80.40973216474978,386.12555525936716
7825,19.274888811212215,2,2,64.58653352948716,27.28941831603906,80.4066757416025,366.09853573591425
7826,33.53690552377223,2,1,95.94975705560896,25.442258248130557,80.40372284200095,397.15766043148153
7827,17.086701640128275,1,2,64.86146390973155,25.129128246380688,80.40066565643464,370.7285463023501
7828,22.737485761544747,1,0,98.51308419602279,37.7569675393348,80.39911546410073,390.7798193050892
7829,28.226224101610583,0,1,91.63178702154161,72.51343327475536,80.39666072198304,402.8016345762345
7830,33.19380623475016,0,2,84.21249594866879,36.374354023664964,80.39380778474208,411.0343100538257
7831,24.051692374379023,1,1,79.91631367064434,61.15273850974734,80.39139050243217,389.107755860707
7832,25.13671497135447,0,1,61.239028987286936,81.21088425923986,80.38917292920853,398.7016809993045
7833,20.624862892012874,2,1,86.519921838757,53.36950837179936,80.3863121196312,375.53740129311484
7834,25.63308056067602,0,0,67.35690649606425,34.70306832016789,80.38528990941136,404.5543242305966
7835,19.249230103495602,1,1,74.28210800841642,48.21015007331738,80.38346261538413,378.69814557387554
7836,21.248575233906735,1,0,55.203439102898045,49.133130106914166,80.38105147859415,386.4335055163895
7837,28.819452770692404,1,0,64.8077054970363,84.55258690511941,80.37869185438171,401.07780664215323
7838,22.83211591569037,1,1,76.45597339555864,15.352173093637802,80.3763169134426,385.42314298530164
7839,29.58624461026535,2,0,73.40206567911756,72.31231737469724,80.37332453501436,394.4424974415565
7840,24.232464366754446,1,2,67.17565775507947,15.139136321908907,80.37087499155501,383.1621919926225
7841,18.155799535645926,1,2,73.5964977578598,66.23327592952185,80.36857369132487,374.3466356992607
7842,30.841826378556505,0,1,87.24630670521515,41.81368696107711,80.36654151575614,405.8601819951166
7843,18.42336957474056,1,2,72.96627820923376,86.5172681357979,80.36259659251832,373.3788565436378
7844,21.991062455696927,2,2,75.30782358622162,63.47399108404895,80.35934197921844,374.98225167632256
7845,24.001504590309285,1,0,85.05730406052214,61.469768404396305,80.35687224375489,391.01150907493553
7846,30.029143103296036,2,2,92.08074015815231,31.164032727591913,80.35261590451935,388.38145035475884
7847,22.36757588654878,1,0,76.34318889286759,86.10576969078446,80.35033532402042,387.8189813106561
7848,20.366414187649582,0,1,97.40878075412508,106.30136311355318,80.34821026350868,388.36774019211754
7849,25.81336535780198,0,1,67.67237217456645,90.22898853848255,80.346608316465,398.6929737146824
7850,23.930171383866906,1,1,62.62774906939866,29.937938283463478,80.34425484054213,388.9392557434717
7851,22.663047004804195,1,0,84.65449340943732,46.20251304062885,80.34189995714769,387.9632883763471
7852,26.082426782439228,2,0,58.78748683195645,26.228918820779874,80.33878582619614,386.15173393481615
7853,18.98201892303434,0,1,94.99839262482564,37.80958784756044,80.33652267975606,387.14168815431685
7854,16.390797295171595,1,1,69.32870914311582,55.67040039770111,80.33383638286124,372.60201655090424
7855,35.69365053634128,1,2,84.90743273866174,64.59275414349791,80.33013531638072,406.4508140714134
7856,25.520930466807886,1,1,78.5091761244969,60.66162400141515,80.3277387315828,391.21719611526345
7857,25.87090440981135,0,0,52.7195429444555,15.584130416524687,80.3268786472325,403.3623115450258
7858,21.09005309661461,0,0,85.45393536731488,49.2728986272661,80.32522775645393,392.92818054080345
7859,29.488494217470056,0,1,89.50023651018816,60.35144428291238,80.32410001599769,407.7984819496237
7860,22.332573699270768,0,1,99.12362153981032,68.97312820296418,80.32241018531883,393.92689894329067
7861,11.069261561097328,0,0,70.80638332180264,58.56335455022922,80.32108921008891,375.3375351258572
7862,22.16483329745684,0,1,75.14657839770753,59.77315592668259,80.31903328651325,395.34117878844455
7863,23.59293461037775,1,1,93.74336683182449,45.237380860452525,80.31579910987688,386.458723158008
7864,24.149581978327436,1,0,63.4598656508625,55.43736390882074,80.31440015027754,391.61105290524773
7865,24.00494168627709,2,1,59.45713163632688,101.69209869323001,80.31168797418923,379.034774162263
7866,21.775426915118615,0,2,56.64551365429856,74.13857323100338,80.3095833822163,386.6321577122787
7867,21.29239470148316,1,1,98.9126106591862,57.29480664378106,80.307544234522,382.7860587924029
7868,23.510106666039846,1,2,63.51796177712852,64.57444180753988,80.30383525321982,381.52647212823763
7869,16.772619564820424,0,0,87.8697249914251,51.51721795660556,80.30164075811113,387.1005874143908
7870,15.212018530947288,2,1,72.48335772394188,51.41978761804211,80.2982678328867,362.50081109632225
7871,25.490277449598192,0,1,62.028768735229704,69.00867766469742,80.29724842301097,400.3171654069984
7872,25.57367437132495,2,1,95.66668998034865,38.021024210852126,80.2937981463416,381.3242842468745
7873,29.397002900269985,2,1,73.19037508715562,47.41077178938176,80.29034052850018,390.2373922074092
7874,23.72217344814614,1,1,78.29776969095488,22.5979535261613,80.28770971597852,387.3327091897018
7875,19.031863934462354,1,1,61.12467417620125,65.52522034077295,80.28547878355907,377.9134858544187
7876,15.301765924010168,1,0,66.20761563324399,71.39206756374092,80.28341886965293,374.44197954734807
7877,20.54901962021567,1,1,87.3843776951852,62.061615741310355,80.28056114990326,378.60494805999963
7878,27.112598720287597,1,1,67.15223863319929,45.31428467105959,80.27813560319467,392.3703523217772
7879,32.207244517044614,0,2,75.29792750078397,49.11679864312895,80.27611392933167,405.6525812529349
7880,25.27042706385757,0,1,55.717773859020106,52.93811161180107,80.27404231542552,398.1262436544308
7881,18.93205054831944,1,1,92.50332308267218,71.89795299052224,80.27207042800359,376.99654805250674
7882,20.60039698747465,1,1,86.87908157036398,70.72892952006572,80.2696232621809,381.74752349806266
7883,20.75647037967841,2,2,88.03724269956835,21.3057644779882,80.26648907810247,370.1126037990992
7884,22.970056992175948,0,2,58.909259903102566,32.43538640676506,80.26506733764978,388.7113676058649
7885,30.604477124974352,2,2,74.75780763819994,58.68901036984336,80.26215232953976,389.16757168979956
7886,30.99454725078391,0,1,51.37706393287391,23.230174145632517,80.26037265247568,409.68188837758504
7887,24.138720526125567,1,0,65.75445388991031,68.37273449071556,80.25857807795008,390.49488064987946
7888,25.915350550567986,1,1,67.4009760383463,44.492782090636474,80.25620897963464,390.7410360680436
7889,21.012210535632672,1,1,95.68450867683747,64.14368327243348,80.25436735734625,380.57591953596165
7890,16.450457778231467,0,2,99.63913994656912,50.68419558180737,80.25287712898418,375.7575969608964
7891,33.94169176731373,1,0,80.88729507749196,48.02500906702906,80.24990218800636,409.49913818367054
7892,13.387564747032304,2,1,75.83843755266622,28.258932255824526,80.24677837962085,361.6785237588081
7893,15.820798411677238,1,0,72.0044467135803,39.051021897934405,80.24408405665794,375.63455073946557
7894,33.982029275798226,1,2,50.91481186924589,47.69408734295616,80.24179891823485,406.78230553519893
7895,25.083077023352235,2,0,90.00582731214305,47.03061034581902,80.23900234411757,385.4752366767838
7896,19.370425464559787,1,1,83.59129220568167,64.48474277465452,80.23599503125557,377.6978186240681
7897,28.413518155446557,1,0,82.46428750967036,37.1453773953583,80.23470845587327,401.1673921334407
7898,28.86526653022989,0,0,90.45216945159169,49.40781680643045,80.23338310429942,409.8917564267451
7899,18.336571774261277,2,1,96.40271007978862,80.08938714442678,80.23077846158066,371.4621559549988
7900,22.335773117652128,1,0,69.47650094516632,66.43110578458995,80.22836391563393,388.9887045318757
7901,29.381229318528604,0,1,71.3201448407739,52.097077457803266,80.22604024718575,402.76468808892133
7902,20.915471268147545,0,2,98.7569495081917,20.83887674130014,80.223791397762,385.2549371438145
7903,26.410818693069164,2,2,83.22124255182575,22.52616536466036,80.22020912433563,379.05882673890375
7904,32.124060931831366,0,0,92.56755353528057,62.74768307920623,80.21833543212757,416.01391732984285
7905,13.037575842294409,2,2,61.078476930188785,64.79608098035746,80.21591348774189,355.56921368562274
7906,23.29375840335619,0,1,65.85375954979773,11.099233370128815,80.2143258791737,392.5497973880755
7907,26.308179992837445,2,2,69.58026135976313,63.99575270154809,80.2102985755818,378.305926467869
7908,16.03975307028296,1,2,65.84665563838671,38.757695484419834,80.20741212289757,367.9909132071315
7909,22.35194304873766,1,0,94.21235070452663,41.89269340341468,80.20524437448715,386.57528457804375
7910,30.22249322070907,2,1,75.5755097929599,67.77805080576483,80.20113044299032,390.438152689143
7911,21.47842425628055,1,1,97.68235531014027,64.647268196483,80.1989721622627,381.63035239779254
7912,17.578367820571206,1,2,66.06612221075636,48.02569818286025,80.19613613832614,368.42035833281966
7913,30.654159115811304,0,1,51.862231513171615,63.764299816883245,80.1942245820305,408.79796890250424
7914,27.22250846765216,0,1,56.90307098416801,42.72971870217961,80.19205331085554,402.80840030555964
7915,24.655718542476897,0,1,60.85352163074125,34.2036259833633,80.19070301816691,399.4344266139127
7916,24.50804086445989,1,2,81.99848503918419,75.19893361795852,80.18720564365665,384.54127692230645
7917,30.141412355524707,0,2,59.05439483472117,76.51539888013104,80.18425009767141,403.9098536974312
7918,26.472641625046148,0,1,69.07492619775698,37.12880205299966,80.18252264554714,396.93505497808746
7919,28.228060731342712,1,1,89.76934120677574,39.32464216631462,80.18008278395226,394.9326856736332
7920,21.537168025964576,1,2,56.237950756402626,67.82645438696761,80.17669149260679,377.9043092251024
7921,15.413224955966276,1,2,54.02400691506223,36.13056872225664,80.17494908270226,367.4056531995401
7922,28.109568501042276,0,0,76.9985114855698,66.01625159148422,80.17273080497283,406.5992615113564
7923,30.504639608330912,0,1,84.90345096569231,29.511034974711574,80.16982720286582,406.1424380534434
7924,23.877190161637582,2,1,95.5476594147037,44.26718827721587,80.16752679228482,380.1926775291595
7925,29.43878291896757,0,1,83.09883364816099,69.57172887659753,80.16563245339034,406.21190193163415
7926,23.323936034115412,2,0,97.3089438889134,30.618748498756965,80.16355362805508,382.04095183011646
7927,24.54650419340764,2,1,62.22630214743365,38.241497109696546,80.1605732881765,379.9220050918043
7928,33.762143941936365,2,1,67.09106341675863,57.52502852303006,80.15738196892993,397.18339011108793
7929,23.542399731467846,0,1,91.96548392211633,14.036219906074493,80.15618556064291,392.29614395215236
7930,23.247153037233026,2,1,90.55269102196418,51.4571638324861,80.1529173946016,374.8112256033531
7931,15.650102383963429,2,0,83.24451795850953,73.22475770337462,80.15072167470032,367.25161394102514
7932,28.450365799904958,1,2,75.30121529390956,67.29598980629511,80.14842860439798,390.553024643037
7933,21.450793172728467,1,2,50.88556964335746,49.007408540888996,80.14529859007091,376.28080860916515
7934,25.736125055063464,0,1,64.02219787018996,50.412552207610595,80.14355962803839,397.645525622562
7935,23.42480456283641,0,2,57.916875276977535,79.83620866409115,80.14135084007185,388.9636381909535
7936,22.771036422540284,1,0,52.55874083743987,77.41160425975411,80.13983789519646,390.20629325455866
7937,24.41135255069178,1,2,88.8039859622138,48.10819861426225,80.13683855357233,385.2643853962054
7938,24.79573830220296,1,0,56.565605137688095,37.407319249409596,80.13466361165335,392.1901573199447
7939,30.880395298176126,1,1,67.87064463910991,67.14587938433586,80.13113560569103,400.9056353553874
7940,32.601059283462895,1,1,98.8728438732214,72.61124065236469,80.12839204469107,404.79588312588083
7941,28.253575512207938,1,1,70.45767126869929,77.57467821782002,80.12615254544758,393.8920528187031
7942,31.35777956735428,2,1,57.075319461029636,61.6721324468064,80.12307815533502,392.1312802418736
7943,29.270737353733576,0,1,84.48811882255069,42.877649021488054,80.12150190630966,407.4304528441165
7944,27.4730705096791,1,1,90.49708539945209,16.601523578077312,80.11936349007023,396.44331715846687
7945,32.275714676467224,0,2,63.95753485360833,88.76537964881005,80.11709841568968,405.3932384771786
7946,18.457626845373383,1,1,90.46755041669093,82.05666574974232,80.1139259952116,374.53988883856914
7947,21.577688993753817,1,0,63.576053936642516,34.66019187621072,80.11161585902744,384.81370930728883
7948,20.895492365719534,2,1,84.65559190729851,53.81378950105475,80.10866321022517,372.59294854563996
7949,23.49306041680271,0,2,56.24018097717327,45.58441380127549,80.1064381000393,393.2263711709857
7950,28.429501790421472,2,1,71.39114743843156,51.324444939712095,80.10382939673107,387.5849725210073
7951,19.42448273906626,0,1,76.02469725827781,41.99251481853139,80.10239389063395,384.2429673981312
7952,27.51399598405553,1,1,86.26417886745696,63.83047515833915,80.0994130159348,394.820898357154
7953,22.06469540797881,0,1,82.50155949387761,27.318766233222902,80.0974772373912,390.8475581781726
7954,23.264679734065286,2,0,92.66714000065785,42.12281963577742,80.09424019239844,380.40582961561876
7955,26.002078317169282,1,1,59.214553395579344,67.47033060643065,80.09160576503949,389.749569818686
7956,33.406240695307496,1,0,83.0623274470798,10.529547172653196,80.09030518734417,412.11867222450127
7957,21.438264738729362,2,0,56.387505115984254,56.170629723297665,80.08827515378931,377.7224405066638
7958,24.599533032532822,0,0,73.90399605789644,39.04423064188741,80.08625583975814,398.07755468764555
7959,19.608873872014723,0,1,76.22787652027782,82.30712797938509,80.08441576357814,387.64282970850445
7960,21.390261418276392,2,1,51.36317116932687,56.581957982049566,80.08197048697748,373.83396248239364
7961,19.563292825377626,1,2,53.51783480064694,34.25925698554457,80.07955068925563,374.0603937929762
7962,26.223925439832858,0,1,91.96359054845783,79.04071110258182,80.07730549823587,397.2878777803427
7963,27.126543847443894,1,2,64.33941790433875,50.43555291594622,80.07421908854414,389.0601573819907
7964,28.435246733619135,1,0,67.30725748718666,52.625145015968016,80.07179515767649,397.37607988635244
7965,21.231751445468294,0,0,82.02031134542294,67.74577148753737,80.07004204920517,393.262610723021
7966,27.539715392725128,0,2,61.03573132501971,37.88449240041227,80.06756598941647,397.28010796263914
7967,25.56550039124009,0,1,59.64312916594075,78.94572789628262,80.0644474838902,398.552248519218
7968,24.71123751374336,1,0,71.07705147354925,61.54130314849765,80.0623450867453,393.8621424336951
7969,18.79288586246145,2,1,52.94983467226885,37.174718660766246,80.05953487946006,369.73643921390953
7970,25.766267496590576,2,1,95.84851252027956,41.35117355960869,80.05698510244065,381.92539497481545
7971,25.924783099555825,1,2,97.00544457245142,24.872264911362375,80.05410197936953,386.4112825730279
7972,25.50864222271117,0,0,72.41000822360071,56.15448459232806,80.05159428572453,401.8564083228605
7973,27.000253786386047,2,1,60.46197010073972,46.4444565772359,80.04826941377084,382.9062304807676
7974,28.472978295347154,1,1,73.5287297322201,56.254077131994286,80.04597914375205,396.98552135279806
7975,19.5098834552114,0,2,54.99665949644041,15.965880358505729,80.04418856916345,382.3230889323289
7976,23.916519567858238,2,2,69.88986582420358,39.5217868048164,80.04086914063633,375.7756408180785
7977,27.57883800782122,2,0,53.68327743430951,30.357768889737088,80.0390870396051,388.2761052942661
7978,23.658025895624988,1,1,85.30828517400472,59.85974963658569,80.03630790996418,386.7476749770316
7979,29.797117785309226,1,2,63.78567750553641,37.96380526226132,80.0326040865824,393.38621113345414
7980,25.450892483462827,0,1,76.03297416201409,59.406764772145664,80.03071425929721,396.23108379006476
7981,15.225386794382246,0,2,50.67696751503222,39.338530897641306,80.02772543015314,375.0490763906211
7982,29.19714459598847,1,2,76.2318231200999,82.5218711605797,80.02431686478397,391.5085341196443
7983,24.414483865723348,0,0,50.163396888103854,51.031974332418066,80.02322523099791,394.5146931664801
7984,16.15144583437357,1,0,96.25960876030172,68.31691733295185,80.02164423033226,378.09743045344317
7985,23.738550698566012,2,2,75.05789467997499,47.73270983134418,80.01771006822914,373.2953012405
7986,18.658178106926933,2,0,55.00332479089639,68.45717043886566,80.01540024285028,372.27120001287705
7987,28.765656427970764,1,0,67.05273930926028,34.54000433428059,80.01364488522114,400.19551729824536
7988,24.820795099269173,2,1,52.30335667154832,49.16048709348141,80.01118966552652,385.0305567670413
7989,20.381273175991172,2,2,76.54477164047942,40.69915667231156,80.00701221026927,369.67525492761837
7990,29.0542402848143,1,0,56.11716079262209,87.37248840472292,80.00541023500782,398.3263825172219
7991,27.29262832998124,0,1,73.65537605564165,26.22782320672693,80.0031010123867,401.3080068994253
7992,23.82117631487321,0,0,65.27539418817274,91.4050518903806,80.00073000545204,396.7243677022884
7993,18.772012802318194,1,0,88.0791701245067,22.514117619758167,79.99868338257373,378.7613629114446
7994,20.787631032317034,0,1,74.11276413602334,64.71997919548485,79.99661766246193,386.34247552219745
7995,20.712710451469807,0,0,92.4092645427283,37.56308319766776,79.99441093555932,392.1053808205088
7996,28.732486016321943,0,2,97.06741894295448,55.09729670866434,79.9918242686494,399.45993592963106
7997,16.595513571778866,1,2,98.47624341284559,46.58295340820185,79.98917119517259,368.2425752143188
7998,24.763825917184587,2,2,63.00981762478235,33.390654122844964,79.9856045141084,374.48726300589783
7999,23.74857804613957,0,0,88.37843450016977,51.62112402746692,79.98398489785976,400.4091455053225
8000,30.177695088877083,1,1,71.90554101473,41.65789316935293,79.98187895310124,395.7790487617539
8001,26.1636827883766,1,0,71.30865781703332,61.427574620179215,79.97871872192783,393.07326020051494
8002,27.67605142571834,0,0,93.41152071212917,29.890334133781614,79.97619160976714,403.3043142575984
8003,22.373199981349906,2,1,57.28344516176157,59.449471977291395,79.97226983277501,375.3866144205744
8004,18.845009062473693,1,1,73.89051539780294,67.28231445033337,79.9693137812312,374.2403908793667
8005,23.372620120617537,1,0,79.64416198569103,47.835140201564506,79.96678989445488,387.6850965666989
8006,28.885811929632162,2,0,53.306171353871,23.543671941138836,79.96413525349776,389.1844451708148
8007,28.874453155758843,0,2,93.22571270973938,84.64617310386959,79.96198027673388,399.822531730749
8008,22.847062144421518,1,1,65.71695541968604,59.33977355267115,79.95974162391438,383.0493228026017
8009,20.69628097675721,0,2,82.84098236930198,35.578577481077005,79.95789748708786,384.0957718010552
8010,19.716604375464065,2,2,96.40400007977497,59.87709737832219,79.95432752254376,367.6669030675139
8011,24.316866986367195,1,1,85.98773596501984,16.486696647039253,79.95113900648266,386.80924161400424
8012,25.682755858596664,1,0,94.30052673797229,73.52735200729317,79.94846089277175,391.9952456961147
8013,32.36595756487879,0,2,53.477234110531015,92.48973405035268,79.94636400432073,408.2225525543285
8014,25.61665378809437,1,0,74.63673370403683,66.48178604325696,79.94466706511463,392.9468321568279
8015,28.06882996903569,2,0,78.24160628425088,29.938736237533632,79.94184438132663,391.47003618042197
8016,21.097660060478905,1,2,84.4519440317081,10.218500436365439,79.93855293376629,378.92062829206503
8017,25.20850502464562,1,1,55.842912697953444,77.28040078589324,79.93593255712915,388.0989628081941
8018,25.70039227768433,1,0,82.83946400271363,47.0505503307121,79.93342860863324,393.09780591718965
8019,24.297347360778108,2,1,57.299677543471624,42.171404379925804,79.93018737267339,377.93508319676675
8020,24.89090601565037,1,1,53.380640360632995,73.29968218537752,79.92783577526022,387.3588703472046
8021,25.63109233810053,2,0,73.46596039523564,38.19244938581388,79.9240740649736,388.5570848283779
8022,27.405184065471577,2,0,80.01876430108652,65.24638970802494,79.92201156565345,386.4915265354675
8023,30.845590217068807,1,0,97.90588138691311,50.47445100625352,79.91933203334031,402.7930981537316
8024,13.67226104180145,0,1,84.93127136923164,54.93915593121827,79.91771640837601,373.89528756083246
8025,30.568687570693438,1,2,79.56953807426788,82.58532766335405,79.91404066620406,397.94575567243606
8026,16.445959418410116,2,1,60.72824504482116,40.221655483852494,79.91112819452533,366.20362005378587
8027,26.543814105183763,0,1,57.602218340733266,38.393784900048146,79.90895354942577,400.18774922771905
8028,36.77814484544237,1,0,80.36366123848558,45.95528562804137,79.90674801907427,413.3179193618573
8029,24.78729855787109,2,0,61.14745196772665,25.94226558803078,79.90447947099445,383.4084653757522
8030,25.90009569707321,1,0,85.33025461035088,68.72848700691932,79.90256741856037,392.1210516222683
8031,23.448701430397662,1,0,55.7238545930737,66.07078845070544,79.90037138181255,389.68835551863583
8032,28.336311736324685,0,0,66.98179117076008,49.81285893809484,79.8977668391773,404.42156723573663
8033,26.811042763198706,0,1,88.65433817209112,31.517815131005676,79.89576987496443,399.3352946535372
8034,21.619763776104644,2,0,91.55185399447225,-4.903740438014594,79.89316028122592,378.2032757447468
8035,24.428234724075896,0,2,67.26203867742537,33.32639180164285,79.89082187931383,391.8798120678827
8036,19.407817481113938,0,2,60.335996509238356,45.37750668616175,79.88873666665857,378.8325635392899
8037,24.405292893838425,2,1,97.90999305821214,12.01719271908783,79.88582889555919,378.3710296051439
8038,22.903139065416315,1,0,88.05379970726247,99.89000442452102,79.88315176881426,385.0477021922565
8039,25.682704757953584,2,2,90.35296439088762,58.310347199348655,79.87890310867262,375.76118257608516
8040,21.450430514290304,2,2,61.13758249409712,60.88840322199888,79.87593979307452,368.58063412254836
8041,23.927841549569003,0,0,71.22193240179146,47.000009882077705,79.87473610350762,395.69938746348095
8042,25.04386387594072,0,1,53.41043656203242,64.75073728092258,79.87249641011728,394.61205645821866
8043,25.392088489783287,1,2,55.469974410991426,43.98242490942508,79.86952410801287,384.6458467868302
8044,26.371418578529212,1,1,61.04795218793887,46.76059200401485,79.86739225331243,391.97693827864055
8045,24.129161673595068,0,1,65.1617315443906,78.09970986353059,79.86441606499251,396.6436021096907
8046,21.066531705341518,1,1,99.8592401465987,71.9599484397898,79.86133453144383,379.9384121755491
8047,25.41036636324789,0,1,71.10442825880226,49.781053359636154,79.85979882805869,397.0804786580295
8048,24.105710872021184,2,1,84.893789146698,90.4494802224848,79.85716523688468,379.3111707602962
8049,30.12322821053605,0,2,95.22235883663089,48.359514007005686,79.85482064628768,402.4371956064333
8050,30.753707504551798,0,1,62.302841589900495,39.884274279624236,79.85229894344067,405.57508590146773
8051,18.139597822814892,0,0,57.23610975418976,52.53914816846356,79.85019738949754,382.00029616723776
8052,28.085772742088754,2,1,62.16290987474551,56.01760099650251,79.84681951341516,383.73430332870856
8053,29.08872080544954,1,1,94.12108435035245,26.151874867348226,79.84383988013745,396.24215791865805
8054,18.2708435206793,2,0,83.28430171150205,59.74965225142664,79.8408430219355,371.6090116515205
8055,27.89736409456357,1,1,72.56675616202396,92.29357224550077,79.8375335274931,391.92237634893263
8056,29.479774588831503,1,2,91.01413734166209,69.00133345590176,79.83416350175538,393.72980924895245
8057,20.251766810607048,0,1,61.836322144940425,63.28138148307972,79.83228454942922,386.22538625204527
8058,23.818291884394807,1,0,61.958768726980146,59.60805003613822,79.82961406489035,390.13110179550887
8059,25.931599679101108,1,0,78.36100460111452,30.043047427934585,79.8273794713054,390.3460076644653
8060,27.85229030049639,1,1,89.50313786262096,30.070835303181436,79.82516237712292,393.1918883421565
8061,20.05780294776198,0,1,62.977925845757326,53.262253375572854,79.82311727160904,384.8429797113273
8062,30.78503348907806,2,1,60.50171692554413,41.43604242856011,79.81969458937817,392.01251539437595
8063,14.853259349671985,0,1,73.6987349669555,21.06695837199655,79.81820138671166,373.4676023385063
8064,31.6187277446275,2,0,56.71023450058329,42.98812893055492,79.81558338370097,394.72962227339127
8065,27.75133733894959,0,0,87.39058737892204,59.01363827590673,79.81314101046247,406.88868278280984
8066,21.89114244428598,1,1,78.86654611622203,61.60604437906387,79.81049777225276,379.88103347797414
8067,29.3220292135354,1,0,75.62706045444739,33.3447706614838,79.80772159856139,399.1464217839029
8068,19.76100478198935,1,2,93.61317067600464,49.08168768968495,79.8037693546162,372.9509044893902
8069,25.574680271969378,1,0,86.6280912314396,58.29535240233483,79.80200889238564,393.5443576098721
8070,26.192524369042975,1,1,57.46348959785393,24.634751360302122,79.79988508741415,393.0249899796959
8071,26.18067406979507,1,1,71.02159092210788,34.551305468736814,79.79756894671938,388.0162526874608
8072,20.80141221442327,1,1,66.06352775028603,49.736196017229624,79.79556588941365,379.1642559008109
8073,22.519614138212113,1,2,90.10347190074691,31.81576343851585,79.79261616292138,378.85576304463996
8074,25.633724330754077,2,1,85.95183920856275,43.44125139187573,79.78941254050817,383.16439440698844
8075,21.366281285167105,0,1,73.60050439026656,99.91566822238013,79.7866446177804,388.9924529693269
8076,26.35726397138304,1,1,91.18232544676542,19.855505286746826,79.78420881605354,390.3427963316307
8077,21.92937015886711,1,1,70.503356900807,78.4931536647295,79.78155403582865,383.34927015918834
8078,30.00000013038622,1,2,90.17760151494255,56.83330757352826,79.77879301839266,391.51998297544407
8079,32.81342475285468,1,1,51.603744746601464,25.51963053089649,79.77690667029157,402.5669460749159
8080,23.512679126713703,1,1,56.730948827005086,63.571797347300574,79.77424601591012,381.56813426274783
8081,29.601293804850528,0,2,87.798720392663,50.857999246349664,79.77209631524958,398.79003178846165
8082,23.938477292117003,0,2,55.71946214065841,74.10674536780053,79.77000722106804,390.9911269027367
8083,20.317844016293282,0,1,84.18805202832104,63.209872983480935,79.7676466101803,387.62315286102506
8084,22.87141129722419,1,1,86.17868990637697,53.92647668654656,79.76461584392084,385.0445606620389
8085,25.427848703781066,1,0,83.10976785939607,43.871136659891334,79.76318023098962,393.0253274810179
